sku,name,price,weight_kg,in_stock
SKU-62734,contain,119.72,5.224,True
SKU-62735,common,124.91,21.182,True
SKU-62736,stand,414.31,4.439,True
SKU-62737,special,727.25,1.203,False
SKU-62738,western,534.85,14.261,False
SKU-62739,enough,236.64,14.748,True
SKU-62740,sometimes,155.81,7.125,True
SKU-62741,institution,790.88,4.17,True
SKU-62742,PM,378.99,17.245,False
SKU-62743,page,226.04,17.52,False
SKU-62744,something,350.92,1.104,True
SKU-62745,attorney,719.63,13.319,False
SKU-62746,decide,573.49,8.471,False
SKU-62747,hundred,673.38,19.352,False
SKU-62748,machine,473.83,20.672,True
SKU-62749,executive,26.28,10.822,False
SKU-62750,century,467.77,18.611,True
SKU-62751,here,117.0,3.515,False
SKU-62752,seem,817.54,19.041,True
SKU-62753,board,920.21,6.672,True
SKU-62754,something,145.42,15.747,True
SKU-62755,want,699.27,21.511,True
SKU-62756,learn,772.03,23.16,True
SKU-62757,bad,217.25,14.467,False
SKU-62758,need,376.46,2.287,False
SKU-62759,chance,911.41,16.42,False
SKU-62760,themselves,233.39,7.517,False
SKU-62761,gas,45.26,15.726,True
SKU-62762,mention,804.66,4.33,False
SKU-62763,make,302.6,17.623,False
SKU-62764,floor,269.49,3.843,False
SKU-62765,across,922.98,18.514,False
SKU-62766,population,66.02,19.88,False
SKU-62767,accept,930.07,7.413,False
SKU-62768,game,297.62,3.083,True
SKU-62769,more,7.55,4.02,False
SKU-62770,threat,429.24,23.184,False
SKU-62771,close,567.74,11.765,False
SKU-62772,source,54.32,8.874,False
SKU-62773,something,70.75,19.804,False
SKU-62774,worker,525.0,21.13,True
SKU-62775,skin,870.75,4.358,True
SKU-62776,important,406.85,20.808,True
SKU-62777,already,164.78,21.502,True
SKU-62778,ten,429.89,10.268,False
SKU-62779,word,287.23,3.521,True
SKU-62780,why,457.46,21.467,True
SKU-62781,property,72.99,21.267,False
SKU-62782,decide,517.96,3.52,True
SKU-62783,someone,253.79,6.28,True
SKU-62784,boy,753.25,24.797,True
SKU-62785,left,579.94,17.076,False
SKU-62786,reveal,262.78,15.827,False
SKU-62787,career,932.37,5.27,True
SKU-62788,in,794.71,5.094,False
SKU-62789,myself,195.95,3.141,False
SKU-62790,about,865.85,14.924,False
SKU-62791,training,942.06,12.354,False
SKU-62792,wall,907.07,14.761,False
SKU-62793,law,562.12,16.551,True
SKU-62794,feel,114.04,20.342,False
SKU-62795,large,532.15,10.709,False
SKU-62796,national,876.4,2.38,False
SKU-62797,general,56.97,0.88,True
SKU-62798,rest,545.98,12.751,False
SKU-62799,everything,86.35,9.201,False
SKU-62800,ball,751.17,15.462,True
SKU-62801,event,817.78,9.321,True
SKU-62802,whom,148.63,23.608,False
SKU-62803,include,944.42,24.973,False
SKU-62804,agreement,799.76,23.66,True
SKU-62805,fall,499.7,23.058,False
SKU-62806,recently,718.59,20.935,False
SKU-62807,station,643.48,17.174,False
SKU-62808,might,742.27,22.796,False
SKU-62809,know,801.02,21.162,True
SKU-62810,until,95.45,7.932,True
SKU-62811,another,355.99,8.675,True
SKU-62812,hear,248.9,14.332,False
SKU-62813,father,949.68,22.38,True
SKU-62814,cause,327.29,4.142,True
SKU-62815,from,936.39,19.105,True
SKU-62816,run,623.54,13.948,True
SKU-62817,this,600.78,3.354,True
SKU-62818,spend,955.27,8.011,True
SKU-62819,candidate,190.44,13.495,False
SKU-62820,opportunity,347.32,8.514,False
SKU-62821,make,639.5,12.12,True
SKU-62822,forget,90.17,7.364,True
SKU-62823,role,279.34,15.881,False
SKU-62824,quality,298.83,2.074,False
SKU-62825,ball,280.06,19.225,False
SKU-62826,according,835.35,16.846,False
SKU-62827,like,816.38,20.455,False
SKU-62828,bit,68.02,7.563,False
SKU-62829,sometimes,735.32,16.564,False
SKU-62830,risk,533.89,6.886,True
SKU-62831,result,12.78,1.584,False
SKU-62832,leg,248.62,11.311,False
SKU-62833,test,540.86,16.364,True
SKU-62834,least,492.85,13.505,False
SKU-62835,action,517.76,23.591,False
SKU-62836,staff,314.04,17.391,True
SKU-62837,tough,532.82,5.463,False
SKU-62838,determine,654.46,3.472,True
SKU-62839,marriage,201.75,12.701,False
SKU-62840,production,635.63,11.698,False
SKU-62841,through,398.92,15.637,True
SKU-62842,eat,876.33,20.383,False
SKU-62843,break,77.41,9.753,False
SKU-62844,officer,694.02,6.666,True
SKU-62845,require,687.0,13.424,False
SKU-62846,he,813.02,0.414,True
SKU-62847,most,836.34,18.459,True
SKU-62848,build,55.79,7.43,True
SKU-62849,college,454.85,8.426,True
SKU-62850,natural,728.75,15.638,True
SKU-62851,get,109.59,19.191,False
SKU-62852,successful,39.61,11.717,False
SKU-62853,hundred,596.07,23.406,True
SKU-62854,hear,788.22,23.894,False
SKU-62855,site,148.9,15.827,False
SKU-62856,task,931.45,15.893,True
SKU-62857,great,870.42,5.847,True
SKU-62858,race,607.99,1.256,True
SKU-62859,heavy,431.43,20.645,True
SKU-62860,Congress,426.19,4.883,False
SKU-62861,list,88.86,13.097,False
SKU-62862,painting,236.26,3.635,False
SKU-62863,teacher,330.34,7.594,True
SKU-62864,hope,629.41,5.114,True
SKU-62865,subject,744.42,4.159,True
SKU-62866,view,828.83,21.41,True
SKU-62867,increase,293.33,14.147,False
SKU-62868,moment,418.72,15.529,True
SKU-62869,if,518.47,24.592,False
SKU-62870,body,383.49,6.19,True
SKU-62871,she,340.89,23.004,True
SKU-62872,class,20.62,11.574,True
SKU-62873,level,560.63,4.809,False
SKU-62874,throughout,405.15,10.516,True
SKU-62875,how,276.74,3.159,True
SKU-62876,cut,103.93,15.334,False
SKU-62877,picture,850.46,7.543,True
SKU-62878,bag,912.8,1.496,False
SKU-62879,ready,194.18,4.462,True
SKU-62880,require,841.92,18.75,True
SKU-62881,mother,367.99,14.191,True
SKU-62882,popular,5.0,15.252,False
SKU-62883,task,64.6,13.453,False
SKU-62884,raise,906.9,24.301,True
SKU-62885,station,533.77,18.18,True
SKU-62886,generation,842.1,12.167,False
SKU-62887,ten,779.02,16.055,True
SKU-62888,from,921.3,19.473,True
SKU-62889,word,448.25,4.155,True
SKU-62890,lose,772.18,2.896,False
SKU-62891,road,943.67,17.786,True
SKU-62892,glass,513.69,21.216,True
SKU-62893,expect,735.98,20.976,True
SKU-62894,tax,814.77,3.742,True
SKU-62895,recently,721.72,13.872,True
SKU-62896,give,596.46,16.657,True
SKU-62897,right,776.22,7.266,True
SKU-62898,kind,942.14,10.987,False
SKU-62899,heavy,21.5,14.801,True
SKU-62900,card,246.58,0.948,True
SKU-62901,become,540.45,21.116,True
SKU-62902,ago,497.84,10.637,True
SKU-62903,degree,548.94,24.603,True
SKU-62904,network,66.04,24.842,False
SKU-62905,parent,26.63,14.86,False
SKU-62906,federal,852.18,17.334,False
SKU-62907,like,669.58,21.881,True
SKU-62908,collection,124.61,14.01,False
SKU-62909,require,166.19,21.664,False
SKU-62910,above,593.8,9.234,False
SKU-62911,some,572.02,2.502,False
SKU-62912,yeah,660.85,6.621,True
SKU-62913,business,895.68,17.979,True
SKU-62914,interesting,857.0,24.649,False
SKU-62915,with,877.9,15.353,False
SKU-62916,because,545.28,13.617,False
SKU-62917,quality,113.52,14.407,False
SKU-62918,cold,485.81,14.134,False
SKU-62919,reveal,577.27,17.417,True
SKU-62920,side,152.82,24.866,False
SKU-62921,area,448.67,21.004,True
SKU-62922,pull,160.99,21.346,False
SKU-62923,indicate,456.93,7.223,True
SKU-62924,fact,29.85,17.318,False
SKU-62925,air,795.72,11.661,True
SKU-62926,skin,996.62,24.151,False
SKU-62927,town,801.07,21.207,True
SKU-62928,order,906.73,6.655,True
SKU-62929,role,979.16,10.092,True
SKU-62930,service,407.26,10.781,True
SKU-62931,image,982.62,11.541,True
SKU-62932,realize,544.63,11.94,False
SKU-62933,former,968.81,7.463,False
SKU-62934,claim,707.53,16.545,True
SKU-62935,gas,1.53,12.778,False
SKU-62936,add,649.7,2.095,True
SKU-62937,create,723.59,16.122,False
SKU-62938,everybody,358.0,5.691,False
SKU-62939,maybe,218.18,15.52,False
SKU-62940,personal,375.78,9.588,False
SKU-62941,generation,665.65,18.06,True
SKU-62942,book,174.02,4.652,True
SKU-62943,above,421.48,9.183,False
SKU-62944,Democrat,497.9,21.053,False
SKU-62945,bill,855.56,6.829,True
SKU-62946,son,412.03,6.738,False
SKU-62947,force,895.76,11.401,False
SKU-62948,knowledge,612.96,6.95,False
SKU-62949,meeting,794.9,7.796,True
SKU-62950,imagine,944.26,15.039,False
SKU-62951,notice,702.34,7.793,True
SKU-62952,poor,607.14,21.089,False
SKU-62953,some,967.25,18.463,False
SKU-62954,guess,655.15,24.774,True
SKU-62955,community,674.35,21.296,True
SKU-62956,teach,942.08,5.869,False
SKU-62957,stand,973.02,6.121,False
SKU-62958,writer,838.54,7.177,True
SKU-62959,thousand,424.08,6.754,True
SKU-62960,left,866.31,22.254,False
SKU-62961,able,138.9,20.859,True
SKU-62962,want,982.57,17.557,False
SKU-62963,free,38.27,1.329,True
SKU-62964,billion,84.34,20.605,True
SKU-62965,medical,745.54,24.361,False
SKU-62966,away,282.65,23.907,False
SKU-62967,you,30.38,6.438,True
SKU-62968,rise,32.03,3.306,False
SKU-62969,part,590.48,17.521,True
SKU-62970,character,336.68,9.083,True
SKU-62971,develop,705.25,24.758,False
SKU-62972,staff,522.33,21.74,False
SKU-62973,customer,604.37,3.667,False
SKU-62974,point,63.81,9.476,True
SKU-62975,strategy,128.99,23.863,False
SKU-62976,need,166.73,12.296,False
SKU-62977,west,637.29,11.618,False
SKU-62978,memory,953.81,15.317,False
SKU-62979,party,737.52,22.565,False
SKU-62980,blue,41.87,3.343,True
SKU-62981,should,643.84,15.972,False
SKU-62982,away,99.03,1.305,False
SKU-62983,hand,268.61,18.263,True
SKU-62984,American,769.88,6.813,False
SKU-62985,compare,29.22,4.462,False
SKU-62986,woman,571.84,15.147,True
SKU-62987,expect,274.65,13.451,False
SKU-62988,true,994.23,18.194,False
SKU-62989,bill,256.53,19.194,True
SKU-62990,need,882.25,8.041,False
SKU-62991,develop,714.95,9.998,True
SKU-62992,large,135.48,0.296,True
SKU-62993,toward,348.07,12.412,True
SKU-62994,man,44.76,20.329,True
SKU-62995,politics,78.63,0.559,False
SKU-62996,serve,517.47,2.578,True
SKU-62997,sense,919.45,13.987,False
SKU-62998,tree,871.29,22.108,True
SKU-62999,these,694.57,21.798,True
SKU-63000,decade,294.15,12.937,True
SKU-63001,than,573.0,2.203,True
SKU-63002,up,988.93,12.324,True
SKU-63003,investment,95.07,17.212,False
SKU-63004,food,10.98,7.153,True
SKU-63005,way,387.71,19.071,False
SKU-63006,wait,945.79,5.589,False
SKU-63007,take,126.19,3.53,True
SKU-63008,city,82.32,17.413,False
SKU-63009,outside,360.19,9.435,False
SKU-63010,certainly,91.01,18.753,False
SKU-63011,military,84.93,0.509,True
SKU-63012,go,793.03,18.34,False
SKU-63013,far,809.33,7.002,False
SKU-63014,partner,647.6,11.72,True
SKU-63015,realize,712.04,15.25,True
SKU-63016,in,765.75,23.273,True
SKU-63017,rule,197.06,19.087,False
SKU-63018,someone,376.74,13.295,True
SKU-63019,produce,214.03,10.404,True
SKU-63020,start,590.91,0.852,True
SKU-63021,generation,584.43,19.497,False
SKU-63022,go,123.02,14.433,False
SKU-63023,hold,530.57,2.635,True
SKU-63024,especially,389.65,16.633,False
SKU-63025,media,909.29,7.363,False
SKU-63026,group,811.88,20.345,True
SKU-63027,likely,969.32,21.626,True
SKU-63028,relate,876.55,9.503,True
SKU-63029,response,208.87,14.321,True
SKU-63030,government,39.92,17.231,True
SKU-63031,act,240.24,14.92,True
SKU-63032,now,204.44,19.746,False
SKU-63033,know,311.67,16.471,False
SKU-63034,four,525.17,8.746,True
SKU-63035,improve,328.34,17.399,False
SKU-63036,popular,764.64,12.217,True
SKU-63037,possible,926.91,18.157,False
SKU-63038,figure,463.17,10.132,True
SKU-63039,sign,143.74,11.735,True
SKU-63040,call,930.33,8.298,False
SKU-63041,soon,650.6,8.776,False
SKU-63042,security,481.79,19.778,False
SKU-63043,home,595.63,4.801,True
SKU-63044,best,891.67,20.459,True
SKU-63045,threat,60.42,1.949,True
SKU-63046,goal,369.65,15.482,True
SKU-63047,allow,559.24,1.924,False
SKU-63048,senior,211.71,3.163,False
SKU-63049,quickly,490.91,4.199,False
SKU-63050,participant,709.14,6.636,True
SKU-63051,sit,615.26,19.861,True
SKU-63052,two,173.23,21.497,False
SKU-63053,investment,294.07,23.819,False
SKU-63054,girl,168.11,17.742,False
SKU-63055,whatever,100.29,19.505,False
SKU-63056,officer,276.61,14.768,True
SKU-63057,far,243.72,18.62,True
SKU-63058,contain,431.48,2.301,False
SKU-63059,cover,903.57,10.392,False
SKU-63060,professor,469.53,22.824,False
SKU-63061,people,662.15,0.673,False
SKU-63062,husband,347.99,13.907,False
SKU-63063,large,169.34,4.287,False
SKU-63064,necessary,988.41,22.989,True
SKU-63065,book,953.42,21.07,False
SKU-63066,next,437.21,20.76,False
SKU-63067,really,338.76,4.957,True
SKU-63068,president,122.63,10.837,False
SKU-63069,condition,696.36,20.347,True
SKU-63070,value,590.23,16.901,True
SKU-63071,major,286.9,14.857,False
SKU-63072,white,377.87,12.805,True
SKU-63073,human,119.44,15.593,False
SKU-63074,concern,772.42,5.398,False
SKU-63075,stand,520.26,3.157,False
SKU-63076,leader,77.87,9.071,False
SKU-63077,raise,456.7,10.155,False
SKU-63078,get,765.26,10.2,False
SKU-63079,firm,859.18,9.41,True
SKU-63080,recognize,305.49,2.812,False
SKU-63081,among,357.47,1.776,False
SKU-63082,different,884.88,17.405,False
SKU-63083,deal,728.63,15.457,True
SKU-63084,remain,458.02,13.389,False
SKU-63085,kid,801.47,21.588,False
SKU-63086,conference,731.55,23.557,False
SKU-63087,former,604.22,11.745,False
SKU-63088,on,867.12,1.041,True
SKU-63089,indicate,168.18,16.937,True
SKU-63090,him,442.97,10.014,True
SKU-63091,clear,920.87,20.251,True
SKU-63092,such,772.27,5.529,False
SKU-63093,several,896.13,19.091,False
SKU-63094,community,354.32,16.302,False
SKU-63095,strong,997.0,12.101,False
SKU-63096,hard,290.13,8.378,False
SKU-63097,value,700.19,24.2,True
SKU-63098,policy,930.5,21.836,False
SKU-63099,sister,180.48,22.233,True
SKU-63100,politics,451.88,13.678,False
SKU-63101,mind,301.72,3.145,True
SKU-63102,community,414.68,7.552,False
SKU-63103,draw,322.78,3.356,False
SKU-63104,find,143.32,4.351,True
SKU-63105,indeed,358.7,3.602,True
SKU-63106,claim,828.15,13.087,False
SKU-63107,key,547.5,24.807,False
SKU-63108,child,156.24,19.756,False
SKU-63109,green,131.6,15.686,True
SKU-63110,already,523.38,16.665,False
SKU-63111,too,939.37,12.715,False
SKU-63112,art,10.41,21.628,True
SKU-63113,stop,175.92,5.687,False
SKU-63114,after,361.04,5.68,True
SKU-63115,figure,114.86,5.217,True
SKU-63116,suffer,176.35,4.037,False
SKU-63117,purpose,298.4,15.799,False
SKU-63118,because,950.04,22.232,False
SKU-63119,data,786.57,19.203,True
SKU-63120,enter,886.07,17.36,True
SKU-63121,raise,125.65,10.803,False
SKU-63122,staff,930.07,5.762,True
SKU-63123,local,457.26,3.823,False
SKU-63124,explain,54.64,23.16,True
SKU-63125,their,537.21,20.276,False
SKU-63126,although,507.43,14.147,True
SKU-63127,suddenly,671.78,13.731,True
SKU-63128,throughout,812.97,12.662,False
SKU-63129,wife,910.55,4.243,True
SKU-63130,prove,356.48,16.136,False
SKU-63131,off,289.47,8.485,False
SKU-63132,by,362.06,1.103,True
SKU-63133,size,586.85,17.759,False
SKU-63134,situation,688.87,4.951,True
SKU-63135,beat,733.14,2.486,True
SKU-63136,research,220.13,0.351,True
SKU-63137,add,327.63,2.26,True
SKU-63138,answer,529.12,18.765,False
SKU-63139,fire,457.16,0.193,True
SKU-63140,little,156.21,15.537,True
SKU-63141,turn,430.92,4.583,False
SKU-63142,the,229.45,6.857,False
SKU-63143,long,265.82,17.669,False
SKU-63144,approach,433.33,15.62,False
SKU-63145,American,848.4,21.664,True
SKU-63146,bar,231.8,22.359,True
SKU-63147,prevent,233.46,2.804,True
SKU-63148,modern,968.25,6.905,False
SKU-63149,place,782.94,11.893,True
SKU-63150,open,156.73,3.402,True
SKU-63151,run,704.49,21.314,False
SKU-63152,seek,218.31,4.135,True
SKU-63153,animal,984.4,7.124,True
SKU-63154,write,886.52,19.455,True
SKU-63155,remain,166.62,9.326,False
SKU-63156,line,394.7,3.844,True
SKU-63157,point,582.92,13.13,False
SKU-63158,note,35.57,3.358,True
SKU-63159,story,339.01,12.172,False
SKU-63160,these,991.24,17.263,False
SKU-63161,over,795.11,13.051,False
SKU-63162,country,196.12,6.798,True
SKU-63163,student,229.86,23.495,True
SKU-63164,practice,718.44,22.793,True
SKU-63165,prevent,737.51,2.647,False
SKU-63166,become,707.3,8.778,True
SKU-63167,not,286.4,6.51,False
SKU-63168,machine,721.54,18.188,False
SKU-63169,girl,456.39,15.143,True
SKU-63170,there,23.77,24.313,True
SKU-63171,far,20.24,21.582,True
SKU-63172,possible,480.15,2.698,False
SKU-63173,opportunity,31.2,1.453,False
SKU-63174,few,784.12,5.436,True
SKU-63175,fast,387.2,15.606,True
SKU-63176,of,712.26,0.419,True
SKU-63177,message,33.81,20.619,True
SKU-63178,success,569.02,22.125,True
SKU-63179,though,160.77,0.646,False
SKU-63180,play,458.56,11.624,False
SKU-63181,local,359.69,22.854,False
SKU-63182,walk,491.99,19.264,True
SKU-63183,charge,494.41,1.378,True
SKU-63184,man,952.87,17.995,False
SKU-63185,single,633.53,5.943,True
SKU-63186,brother,182.8,6.352,False
SKU-63187,hit,790.25,18.309,True
SKU-63188,share,783.19,14.447,False
SKU-63189,have,681.29,1.757,True
SKU-63190,others,257.67,7.275,False
SKU-63191,Democrat,152.53,9.296,True
SKU-63192,loss,917.66,4.585,False
SKU-63193,commercial,435.64,23.057,True
SKU-63194,window,285.87,8.343,True
SKU-63195,place,414.2,5.571,False
SKU-63196,strong,858.97,8.353,False
SKU-63197,hot,233.11,10.217,False
SKU-63198,season,811.03,8.16,False
SKU-63199,decade,178.44,24.214,False
SKU-63200,test,830.46,3.778,False
SKU-63201,action,666.12,3.966,True
SKU-63202,staff,961.77,12.409,True
SKU-63203,forward,422.58,12.83,False
SKU-63204,huge,61.79,23.372,False
SKU-63205,enter,212.76,8.977,False
SKU-63206,game,594.63,4.31,False
SKU-63207,professor,237.84,21.397,True
SKU-63208,national,469.1,10.576,True
SKU-63209,dark,767.89,9.269,True
SKU-63210,tonight,596.78,6.778,False
SKU-63211,game,355.33,18.035,False
SKU-63212,nice,275.15,10.107,False
SKU-63213,firm,355.29,2.222,True
SKU-63214,someone,810.9,8.548,True
SKU-63215,end,259.22,16.317,True
SKU-63216,simply,533.23,0.974,True
SKU-63217,be,466.19,13.485,True
SKU-63218,everybody,669.9,7.988,False
SKU-63219,use,137.32,12.471,True
SKU-63220,dinner,630.28,14.121,False
SKU-63221,use,868.97,6.242,False
SKU-63222,authority,350.35,23.502,True
SKU-63223,place,864.93,14.761,False
SKU-63224,team,555.4,8.398,True
SKU-63225,high,235.83,4.368,False
SKU-63226,surface,494.65,18.635,True
SKU-63227,later,50.66,14.488,False
SKU-63228,process,894.15,22.311,True
SKU-63229,leader,148.26,22.429,True
SKU-63230,gas,482.33,2.692,True
SKU-63231,education,217.42,2.179,True
SKU-63232,teacher,732.12,9.801,True
SKU-63233,poor,783.73,12.724,False
SKU-63234,social,149.86,15.151,False
SKU-63235,nice,711.75,16.055,True
SKU-63236,market,563.32,6.732,True
SKU-63237,meeting,898.25,11.783,True
SKU-63238,campaign,801.21,19.24,False
SKU-63239,car,740.96,15.471,True
SKU-63240,science,171.09,18.133,True
SKU-63241,soldier,889.22,13.613,True
SKU-63242,several,150.03,4.417,True
SKU-63243,back,478.49,23.49,False
SKU-63244,party,645.34,0.878,True
SKU-63245,research,861.8,16.378,False
SKU-63246,tend,295.61,1.05,True
SKU-63247,strong,652.71,5.397,True
SKU-63248,sometimes,157.17,11.47,True
SKU-63249,system,813.52,11.125,True
SKU-63250,road,573.35,2.34,True
SKU-63251,commercial,593.63,20.592,True
SKU-63252,song,961.09,4.427,True
SKU-63253,according,350.29,8.936,True
SKU-63254,positive,290.1,24.553,False
SKU-63255,happy,154.17,22.56,False
SKU-63256,action,218.41,2.475,True
SKU-63257,sister,620.33,24.885,False
SKU-63258,room,680.33,13.871,True
SKU-63259,tell,114.72,0.471,False
SKU-63260,especially,20.07,20.369,True
SKU-63261,son,117.69,0.997,True
SKU-63262,thousand,141.24,20.286,True
SKU-63263,science,475.26,16.808,True
SKU-63264,all,537.23,7.178,True
SKU-63265,such,473.94,18.854,True
SKU-63266,various,267.2,5.213,False
SKU-63267,one,484.44,8.925,False
SKU-63268,poor,44.66,14.024,False
SKU-63269,worker,565.39,19.249,True
SKU-63270,arrive,622.38,9.28,False
SKU-63271,another,140.56,3.928,True
SKU-63272,meeting,300.33,11.603,True
SKU-63273,agent,653.9,16.167,True
SKU-63274,dark,752.66,23.368,False
SKU-63275,play,263.16,9.521,False
SKU-63276,game,161.32,15.759,True
SKU-63277,key,849.3,0.801,True
SKU-63278,create,146.82,24.948,False
SKU-63279,not,887.39,6.476,False
SKU-63280,cell,598.56,12.468,True
SKU-63281,data,944.89,10.848,False
SKU-63282,job,357.04,11.191,False
SKU-63283,those,665.77,10.548,False
SKU-63284,myself,334.96,16.558,False
SKU-63285,himself,353.47,4.345,True
SKU-63286,task,927.85,14.012,False
SKU-63287,recently,612.41,23.171,False
SKU-63288,western,707.93,10.644,False
SKU-63289,worry,699.7,24.768,True
SKU-63290,election,589.55,1.388,False
SKU-63291,lay,296.89,18.305,False
SKU-63292,election,29.52,10.485,False
SKU-63293,area,703.94,19.473,True
SKU-63294,every,308.88,7.342,True
SKU-63295,understand,955.77,16.045,True
SKU-63296,nation,710.44,11.637,False
SKU-63297,second,765.79,6.646,False
SKU-63298,other,319.43,15.494,True
SKU-63299,officer,297.57,8.008,False
SKU-63300,yourself,432.03,7.259,False
SKU-63301,building,132.14,4.498,True
SKU-63302,first,520.52,14.49,True
SKU-63303,no,750.34,23.967,True
SKU-63304,hundred,28.83,1.079,True
SKU-63305,phone,671.59,18.35,False
SKU-63306,standard,167.52,10.482,False
SKU-63307,budget,17.19,19.577,False
SKU-63308,article,766.69,10.302,False
SKU-63309,room,157.97,21.336,True
SKU-63310,Congress,190.35,4.906,True
SKU-63311,unit,682.08,24.44,True
SKU-63312,book,308.36,16.097,False
SKU-63313,model,306.84,22.584,True
SKU-63314,member,996.51,6.135,False
SKU-63315,strong,676.14,8.215,False
SKU-63316,mouth,574.7,1.698,False
SKU-63317,officer,131.47,19.728,False
SKU-63318,among,686.82,15.399,True
SKU-63319,successful,440.28,22.122,True
SKU-63320,what,796.0,4.343,True
SKU-63321,response,561.75,0.606,True
SKU-63322,subject,977.79,18.002,False
SKU-63323,truth,119.57,2.421,False
SKU-63324,skill,4.23,11.964,False
SKU-63325,none,42.24,12.971,False
SKU-63326,poor,678.2,18.511,True
SKU-63327,they,532.61,13.604,True
SKU-63328,public,843.57,18.83,True
SKU-63329,air,854.83,10.579,False
SKU-63330,citizen,488.2,7.857,False
SKU-63331,us,118.59,20.329,False
SKU-63332,miss,951.78,7.52,False
SKU-63333,experience,866.08,18.024,True
SKU-63334,officer,634.16,12.91,False
SKU-63335,scene,340.98,20.911,True
SKU-63336,face,768.93,24.38,False
SKU-63337,yeah,487.69,12.804,False
SKU-63338,yes,700.61,16.69,False
SKU-63339,of,198.8,5.683,True
SKU-63340,child,132.04,22.5,False
SKU-63341,realize,106.87,23.528,False
SKU-63342,ago,169.51,21.704,False
SKU-63343,PM,462.17,15.533,True
SKU-63344,audience,801.32,2.377,True
SKU-63345,left,670.34,4.872,False
SKU-63346,ready,491.36,15.368,True
SKU-63347,letter,586.99,6.888,True
SKU-63348,some,269.64,6.047,False
SKU-63349,after,785.73,8.541,True
SKU-63350,still,811.83,19.477,False
SKU-63351,decision,189.4,19.04,True
SKU-63352,successful,845.4,2.297,True
SKU-63353,radio,866.87,17.86,False
SKU-63354,yet,799.24,0.946,False
SKU-63355,something,518.05,21.712,False
SKU-63356,our,469.32,22.325,False
SKU-63357,significant,950.88,9.55,True
SKU-63358,movie,11.51,11.976,False
SKU-63359,feel,293.88,14.73,True
SKU-63360,fish,281.5,6.225,False
SKU-63361,important,664.37,12.298,False
SKU-63362,box,600.06,4.427,True
SKU-63363,hear,917.47,14.53,False
SKU-63364,close,795.03,2.031,False
SKU-63365,forward,344.08,1.963,True
SKU-63366,than,801.69,3.884,False
SKU-63367,I,192.98,23.607,True
SKU-63368,include,151.19,23.81,False
SKU-63369,record,790.58,15.215,False
SKU-63370,price,940.79,7.437,True
SKU-63371,become,444.97,18.268,False
SKU-63372,case,709.85,18.334,False
SKU-63373,across,120.95,11.055,True
SKU-63374,look,89.0,17.003,True
SKU-63375,return,661.38,1.897,True
SKU-63376,child,535.46,19.233,True
SKU-63377,until,240.92,23.538,True
SKU-63378,recent,250.68,23.65,True
SKU-63379,this,9.01,18.105,True
SKU-63380,participant,925.86,9.749,True
SKU-63381,movement,281.04,1.263,False
SKU-63382,put,434.85,6.79,False
SKU-63383,smile,613.88,11.074,False
SKU-63384,forward,722.44,3.778,False
SKU-63385,develop,444.0,6.217,False
SKU-63386,question,586.53,11.508,True
SKU-63387,market,928.14,15.716,True
SKU-63388,act,372.45,5.041,False
SKU-63389,sport,450.05,11.109,True
SKU-63390,understand,713.51,22.879,False
SKU-63391,partner,12.8,19.518,False
SKU-63392,sometimes,857.03,16.228,True
SKU-63393,window,342.49,23.608,True
SKU-63394,family,382.98,6.012,True
SKU-63395,ability,315.9,6.441,False
SKU-63396,student,820.44,6.32,False
SKU-63397,available,101.35,24.861,False
SKU-63398,seven,626.77,9.034,True
SKU-63399,until,68.68,15.572,False
SKU-63400,animal,239.12,22.038,True
SKU-63401,small,860.58,7.944,True
SKU-63402,gun,840.95,1.118,False
SKU-63403,likely,662.25,22.825,True
SKU-63404,series,924.42,5.194,False
SKU-63405,record,564.58,17.411,True
SKU-63406,expect,815.2,17.844,True
SKU-63407,main,712.96,10.882,False
SKU-63408,feeling,820.59,1.662,True
SKU-63409,loss,306.19,12.747,True
SKU-63410,particularly,242.44,2.894,True
SKU-63411,popular,261.16,14.157,True
SKU-63412,first,948.71,6.257,True
SKU-63413,skill,381.88,19.217,True
SKU-63414,north,360.98,21.117,False
SKU-63415,president,122.59,20.006,True
SKU-63416,sing,966.37,0.908,False
SKU-63417,image,528.2,14.135,False
SKU-63418,owner,226.3,16.771,True
SKU-63419,effect,661.68,21.196,True
SKU-63420,performance,919.41,9.327,False
SKU-63421,lawyer,994.33,21.784,True
SKU-63422,high,77.93,0.589,False
SKU-63423,pattern,997.76,16.043,False
SKU-63424,fact,937.61,17.844,False
SKU-63425,well,418.56,24.794,False
SKU-63426,miss,695.5,17.54,False
SKU-63427,blue,6.83,8.764,True
SKU-63428,fear,494.92,22.036,True
SKU-63429,method,887.82,21.852,False
SKU-63430,fine,67.03,22.549,True
SKU-63431,notice,903.88,6.221,False
SKU-63432,teacher,371.72,3.136,True
SKU-63433,see,720.01,17.73,False
SKU-63434,indicate,414.03,9.235,False
SKU-63435,seat,161.57,19.453,False
SKU-63436,common,142.69,7.197,True
SKU-63437,quality,432.25,19.864,True
SKU-63438,general,2.71,15.013,True
SKU-63439,talk,341.87,18.928,True
SKU-63440,easy,778.97,22.141,True
SKU-63441,top,967.93,4.471,False
SKU-63442,process,46.61,7.752,True
SKU-63443,smile,1.76,6.884,False
SKU-63444,themselves,871.08,7.59,False
SKU-63445,together,245.3,24.892,False
