id	order_id	product_sku	quantity	line_note
ITM-00001233	ORD-001499	SKU-0070	4	4 x SKU-0070
ITM-00001234	ORD-001499	SKU-0068	4	4 x SKU-0068
ITM-00001235	ORD-001499	SKU-0056	4	4 x SKU-0056
ITM-00001236	ORD-001500	SKU-0066	4	4 x SKU-0066
ITM-00001237	ORD-001500	SKU-0028	1	1 x SKU-0028
ITM-00001238	ORD-001500	SKU-0075	1	1 x SKU-0075
ITM-00001239	ORD-001501	SKU-0002	5	5 x SKU-0002
ITM-00001240	ORD-001501	SKU-0057	5	5 x SKU-0057
ITM-00001241	ORD-001502	SKU-0071	4	4 x SKU-0071
ITM-00001242	ORD-001502	SKU-0073	2	2 x SKU-0073
ITM-00001243	ORD-001502	SKU-0034	4	4 x SKU-0034
ITM-00001244	ORD-001502	SKU-0037	5	5 x SKU-0037
ITM-00001245	ORD-001503	SKU-0022	1	1 x SKU-0022
ITM-00001246	ORD-001503	SKU-0004	4	4 x SKU-0004
ITM-00001247	ORD-001504	SKU-0026	4	4 x SKU-0026
ITM-00001248	ORD-001505	SKU-0059	4	4 x SKU-0059
ITM-00001249	ORD-001506	SKU-0038	1	1 x SKU-0038
ITM-00001250	ORD-001506	SKU-0006	1	1 x SKU-0006
ITM-00001251	ORD-001507	SKU-0079	3	3 x SKU-0079
ITM-00001252	ORD-001507	SKU-0027	3	3 x SKU-0027
ITM-00001253	ORD-001507	SKU-0031	4	4 x SKU-0031
ITM-00001254	ORD-001507	SKU-0073	5	5 x SKU-0073
ITM-00001255	ORD-001508	SKU-0040	2	2 x SKU-0040
ITM-00001256	ORD-001509	SKU-0010	5	5 x SKU-0010
ITM-00001257	ORD-001510	SKU-0063	2	2 x SKU-0063
ITM-00001258	ORD-001511	SKU-0040	1	1 x SKU-0040
ITM-00001259	ORD-001511	SKU-0046	3	3 x SKU-0046
ITM-00001260	ORD-001511	SKU-0042	2	2 x SKU-0042
ITM-00001261	ORD-001511	SKU-0013	1	1 x SKU-0013
ITM-00001262	ORD-001512	SKU-0008	1	1 x SKU-0008
ITM-00001263	ORD-001513	SKU-0023	4	4 x SKU-0023
ITM-00001264	ORD-001513	SKU-0058	5	5 x SKU-0058
ITM-00001265	ORD-001514	SKU-0069	1	1 x SKU-0069
ITM-00001266	ORD-001514	SKU-0069	3	3 x SKU-0069
ITM-00001267	ORD-001515	SKU-0051	4	4 x SKU-0051
ITM-00001268	ORD-001515	SKU-0072	3	3 x SKU-0072
ITM-00001269	ORD-001515	SKU-0053	1	1 x SKU-0053
ITM-00001270	ORD-001516	SKU-0023	5	5 x SKU-0023
ITM-00001271	ORD-001516	SKU-0070	5	5 x SKU-0070
ITM-00001272	ORD-001516	SKU-0022	5	5 x SKU-0022
ITM-00001273	ORD-001516	SKU-0039	2	2 x SKU-0039
ITM-00001274	ORD-001517	SKU-0021	3	3 x SKU-0021
ITM-00001275	ORD-001518	SKU-0018	1	1 x SKU-0018
ITM-00001276	ORD-001518	SKU-0044	5	5 x SKU-0044
ITM-00001277	ORD-001518	SKU-0017	5	5 x SKU-0017
ITM-00001278	ORD-001518	SKU-0075	1	1 x SKU-0075
ITM-00001279	ORD-001519	SKU-0052	3	3 x SKU-0052
ITM-00001280	ORD-001520	SKU-0024	1	1 x SKU-0024
ITM-00001281	ORD-001520	SKU-0052	3	3 x SKU-0052
ITM-00001282	ORD-001521	SKU-0028	2	2 x SKU-0028
ITM-00001283	ORD-001521	SKU-0041	1	1 x SKU-0041
ITM-00001284	ORD-001521	SKU-0022	3	3 x SKU-0022
ITM-00001285	ORD-001522	SKU-0024	5	5 x SKU-0024
ITM-00001286	ORD-001522	SKU-0080	4	4 x SKU-0080
ITM-00001287	ORD-001523	SKU-0015	1	1 x SKU-0015
ITM-00001288	ORD-001523	SKU-0019	2	2 x SKU-0019
ITM-00001289	ORD-001524	SKU-0055	1	1 x SKU-0055
ITM-00001290	ORD-001524	SKU-0058	4	4 x SKU-0058
ITM-00001291	ORD-001524	SKU-0005	5	5 x SKU-0005
ITM-00001292	ORD-001524	SKU-0013	1	1 x SKU-0013
ITM-00001293	ORD-001525	SKU-0070	1	1 x SKU-0070
ITM-00001294	ORD-001525	SKU-0032	4	4 x SKU-0032
ITM-00001295	ORD-001525	SKU-0045	4	4 x SKU-0045
ITM-00001296	ORD-001526	SKU-0068	1	1 x SKU-0068
ITM-00001297	ORD-001526	SKU-0020	5	5 x SKU-0020
ITM-00001298	ORD-001527	SKU-0079	3	3 x SKU-0079
ITM-00001299	ORD-001527	SKU-0030	2	2 x SKU-0030
ITM-00001300	ORD-001527	SKU-0005	1	1 x SKU-0005
ITM-00001301	ORD-001528	SKU-0064	2	2 x SKU-0064
ITM-00001302	ORD-001528	SKU-0007	5	5 x SKU-0007
ITM-00001303	ORD-001528	SKU-0007	1	1 x SKU-0007
ITM-00001304	ORD-001528	SKU-0071	2	2 x SKU-0071
ITM-00001305	ORD-001529	SKU-0020	3	3 x SKU-0020
ITM-00001306	ORD-001530	SKU-0045	5	5 x SKU-0045
ITM-00001307	ORD-001531	SKU-0068	2	2 x SKU-0068
ITM-00001308	ORD-001531	SKU-0005	4	4 x SKU-0005
ITM-00001309	ORD-001531	SKU-0061	5	5 x SKU-0061
ITM-00001310	ORD-001532	SKU-0077	4	4 x SKU-0077
ITM-00001311	ORD-001533	SKU-0080	3	3 x SKU-0080
ITM-00001312	ORD-001533	SKU-0039	5	5 x SKU-0039
ITM-00001313	ORD-001533	SKU-0077	4	4 x SKU-0077
ITM-00001314	ORD-001534	SKU-0077	1	1 x SKU-0077
ITM-00001315	ORD-001535	SKU-0069	2	2 x SKU-0069
ITM-00001316	ORD-001535	SKU-0069	5	5 x SKU-0069
ITM-00001317	ORD-001535	SKU-0017	4	4 x SKU-0017
ITM-00001318	ORD-001535	SKU-0055	4	4 x SKU-0055
ITM-00001319	ORD-001536	SKU-0004	2	2 x SKU-0004
ITM-00001320	ORD-001536	SKU-0018	5	5 x SKU-0018
ITM-00001321	ORD-001536	SKU-0041	5	5 x SKU-0041
ITM-00001322	ORD-001536	SKU-0063	2	2 x SKU-0063
ITM-00001323	ORD-001537	SKU-0048	4	4 x SKU-0048
ITM-00001324	ORD-001537	SKU-0064	2	2 x SKU-0064
ITM-00001325	ORD-001537	SKU-0059	4	4 x SKU-0059
ITM-00001326	ORD-001537	SKU-0003	4	4 x SKU-0003
ITM-00001327	ORD-001538	SKU-0073	1	1 x SKU-0073
ITM-00001328	ORD-001539	SKU-0038	1	1 x SKU-0038
ITM-00001329	ORD-001539	SKU-0002	2	2 x SKU-0002
ITM-00001330	ORD-001539	SKU-0021	5	5 x SKU-0021
ITM-00001331	ORD-001539	SKU-0065	4	4 x SKU-0065
ITM-00001332	ORD-001540	SKU-0024	1	1 x SKU-0024
ITM-00001333	ORD-001541	SKU-0074	3	3 x SKU-0074
ITM-00001334	ORD-001541	SKU-0066	4	4 x SKU-0066
ITM-00001335	ORD-001541	SKU-0003	2	2 x SKU-0003
ITM-00001336	ORD-001542	SKU-0020	4	4 x SKU-0020
ITM-00001337	ORD-001542	SKU-0026	2	2 x SKU-0026
ITM-00001338	ORD-001543	SKU-0043	5	5 x SKU-0043
ITM-00001339	ORD-001543	SKU-0048	5	5 x SKU-0048
ITM-00001340	ORD-001543	SKU-0038	1	1 x SKU-0038
ITM-00001341	ORD-001544	SKU-0059	1	1 x SKU-0059
ITM-00001342	ORD-001544	SKU-0072	1	1 x SKU-0072
ITM-00001343	ORD-001544	SKU-0030	4	4 x SKU-0030
ITM-00001344	ORD-001545	SKU-0053	4	4 x SKU-0053
ITM-00001345	ORD-001546	SKU-0045	2	2 x SKU-0045
ITM-00001346	ORD-001546	SKU-0047	2	2 x SKU-0047
ITM-00001347	ORD-001546	SKU-0012	3	3 x SKU-0012
ITM-00001348	ORD-001546	SKU-0056	3	3 x SKU-0056
ITM-00001349	ORD-001547	SKU-0040	3	3 x SKU-0040
ITM-00001350	ORD-001547	SKU-0029	3	3 x SKU-0029
ITM-00001351	ORD-001547	SKU-0075	1	1 x SKU-0075
ITM-00001352	ORD-001548	SKU-0058	5	5 x SKU-0058
ITM-00001353	ORD-001549	SKU-0044	1	1 x SKU-0044
ITM-00001354	ORD-001550	SKU-0055	4	4 x SKU-0055
ITM-00001355	ORD-001550	SKU-0034	4	4 x SKU-0034
ITM-00001356	ORD-001550	SKU-0069	2	2 x SKU-0069
ITM-00001357	ORD-001551	SKU-0028	4	4 x SKU-0028
ITM-00001358	ORD-001552	SKU-0051	1	1 x SKU-0051
ITM-00001359	ORD-001552	SKU-0049	4	4 x SKU-0049
ITM-00001360	ORD-001552	SKU-0008	4	4 x SKU-0008
ITM-00001361	ORD-001553	SKU-0033	1	1 x SKU-0033
ITM-00001362	ORD-001553	SKU-0054	2	2 x SKU-0054
ITM-00001363	ORD-001553	SKU-0068	3	3 x SKU-0068
ITM-00001364	ORD-001553	SKU-0009	2	2 x SKU-0009
ITM-00001365	ORD-001554	SKU-0022	5	5 x SKU-0022
ITM-00001366	ORD-001554	SKU-0011	5	5 x SKU-0011
ITM-00001367	ORD-001554	SKU-0078	1	1 x SKU-0078
ITM-00001368	ORD-001554	SKU-0059	4	4 x SKU-0059
ITM-00001369	ORD-001555	SKU-0067	1	1 x SKU-0067
ITM-00001370	ORD-001555	SKU-0078	2	2 x SKU-0078
ITM-00001371	ORD-001555	SKU-0036	3	3 x SKU-0036
ITM-00001372	ORD-001555	SKU-0059	4	4 x SKU-0059
ITM-00001373	ORD-001556	SKU-0009	2	2 x SKU-0009
ITM-00001374	ORD-001556	SKU-0026	2	2 x SKU-0026
ITM-00001375	ORD-001556	SKU-0027	5	5 x SKU-0027
ITM-00001376	ORD-001557	SKU-0062	1	1 x SKU-0062
ITM-00001377	ORD-001557	SKU-0068	1	1 x SKU-0068
ITM-00001378	ORD-001558	SKU-0070	1	1 x SKU-0070
ITM-00001379	ORD-001558	SKU-0050	4	4 x SKU-0050
ITM-00001380	ORD-001558	SKU-0034	2	2 x SKU-0034
ITM-00001381	ORD-001558	SKU-0060	3	3 x SKU-0060
ITM-00001382	ORD-001559	SKU-0043	2	2 x SKU-0043
ITM-00001383	ORD-001559	SKU-0004	1	1 x SKU-0004
ITM-00001384	ORD-001559	SKU-0032	3	3 x SKU-0032
ITM-00001385	ORD-001559	SKU-0022	2	2 x SKU-0022
ITM-00001386	ORD-001560	SKU-0075	5	5 x SKU-0075
ITM-00001387	ORD-001560	SKU-0072	3	3 x SKU-0072
ITM-00001388	ORD-001561	SKU-0021	2	2 x SKU-0021
ITM-00001389	ORD-001561	SKU-0055	2	2 x SKU-0055
ITM-00001390	ORD-001561	SKU-0059	2	2 x SKU-0059
ITM-00001391	ORD-001561	SKU-0041	5	5 x SKU-0041
ITM-00001392	ORD-001562	SKU-0025	3	3 x SKU-0025
ITM-00001393	ORD-001562	SKU-0075	4	4 x SKU-0075
ITM-00001394	ORD-001563	SKU-0013	2	2 x SKU-0013
ITM-00001395	ORD-001563	SKU-0062	1	1 x SKU-0062
ITM-00001396	ORD-001564	SKU-0009	2	2 x SKU-0009
ITM-00001397	ORD-001564	SKU-0031	3	3 x SKU-0031
ITM-00001398	ORD-001564	SKU-0006	5	5 x SKU-0006
ITM-00001399	ORD-001565	SKU-0068	5	5 x SKU-0068
ITM-00001400	ORD-001565	SKU-0021	3	3 x SKU-0021
ITM-00001401	ORD-001566	SKU-0061	1	1 x SKU-0061
ITM-00001402	ORD-001566	SKU-0020	1	1 x SKU-0020
ITM-00001403	ORD-001567	SKU-0056	2	2 x SKU-0056
ITM-00001404	ORD-001568	SKU-0032	4	4 x SKU-0032
ITM-00001405	ORD-001569	SKU-0036	1	1 x SKU-0036
ITM-00001406	ORD-001569	SKU-0001	2	2 x SKU-0001
ITM-00001407	ORD-001569	SKU-0052	2	2 x SKU-0052
ITM-00001408	ORD-001569	SKU-0042	2	2 x SKU-0042
ITM-00001409	ORD-001570	SKU-0060	3	3 x SKU-0060
ITM-00001410	ORD-001570	SKU-0075	1	1 x SKU-0075
ITM-00001411	ORD-001571	SKU-0073	3	3 x SKU-0073
ITM-00001412	ORD-001572	SKU-0026	4	4 x SKU-0026
ITM-00001413	ORD-001573	SKU-0077	5	5 x SKU-0077
ITM-00001414	ORD-001573	SKU-0012	3	3 x SKU-0012
ITM-00001415	ORD-001573	SKU-0060	3	3 x SKU-0060
ITM-00001416	ORD-001573	SKU-0010	5	5 x SKU-0010
ITM-00001417	ORD-001574	SKU-0005	1	1 x SKU-0005
ITM-00001418	ORD-001574	SKU-0048	5	5 x SKU-0048
ITM-00001419	ORD-001574	SKU-0017	1	1 x SKU-0017
ITM-00001420	ORD-001574	SKU-0035	2	2 x SKU-0035
ITM-00001421	ORD-001575	SKU-0033	2	2 x SKU-0033
ITM-00001422	ORD-001575	SKU-0006	4	4 x SKU-0006
ITM-00001423	ORD-001576	SKU-0040	4	4 x SKU-0040
ITM-00001424	ORD-001576	SKU-0038	2	2 x SKU-0038
ITM-00001425	ORD-001576	SKU-0017	5	5 x SKU-0017
ITM-00001426	ORD-001576	SKU-0005	2	2 x SKU-0005
ITM-00001427	ORD-001577	SKU-0039	4	4 x SKU-0039
ITM-00001428	ORD-001577	SKU-0008	3	3 x SKU-0008
ITM-00001429	ORD-001577	SKU-0060	4	4 x SKU-0060
ITM-00001430	ORD-001577	SKU-0033	4	4 x SKU-0033
ITM-00001431	ORD-001578	SKU-0018	3	3 x SKU-0018
ITM-00001432	ORD-001578	SKU-0021	4	4 x SKU-0021
ITM-00001433	ORD-001579	SKU-0002	2	2 x SKU-0002
ITM-00001434	ORD-001579	SKU-0078	5	5 x SKU-0078
ITM-00001435	ORD-001579	SKU-0068	2	2 x SKU-0068
ITM-00001436	ORD-001580	SKU-0051	3	3 x SKU-0051
ITM-00001437	ORD-001581	SKU-0054	4	4 x SKU-0054
ITM-00001438	ORD-001581	SKU-0024	4	4 x SKU-0024
ITM-00001439	ORD-001581	SKU-0077	3	3 x SKU-0077
ITM-00001440	ORD-001581	SKU-0058	3	3 x SKU-0058
ITM-00001441	ORD-001582	SKU-0030	2	2 x SKU-0030
ITM-00001442	ORD-001582	SKU-0008	2	2 x SKU-0008
ITM-00001443	ORD-001582	SKU-0058	2	2 x SKU-0058
ITM-00001444	ORD-001583	SKU-0043	2	2 x SKU-0043
ITM-00001445	ORD-001583	SKU-0042	4	4 x SKU-0042
ITM-00001446	ORD-001583	SKU-0011	3	3 x SKU-0011
ITM-00001447	ORD-001584	SKU-0067	3	3 x SKU-0067
ITM-00001448	ORD-001584	SKU-0039	1	1 x SKU-0039
ITM-00001449	ORD-001584	SKU-0005	2	2 x SKU-0005
ITM-00001450	ORD-001584	SKU-0034	1	1 x SKU-0034
ITM-00001451	ORD-001585	SKU-0024	2	2 x SKU-0024
ITM-00001452	ORD-001586	SKU-0018	1	1 x SKU-0018
ITM-00001453	ORD-001586	SKU-0016	1	1 x SKU-0016
ITM-00001454	ORD-001586	SKU-0032	5	5 x SKU-0032
ITM-00001455	ORD-001586	SKU-0047	1	1 x SKU-0047
ITM-00001456	ORD-001587	SKU-0023	2	2 x SKU-0023
ITM-00001457	ORD-001587	SKU-0034	4	4 x SKU-0034
ITM-00001458	ORD-001587	SKU-0045	1	1 x SKU-0045
ITM-00001459	ORD-001588	SKU-0037	5	5 x SKU-0037
ITM-00001460	ORD-001589	SKU-0047	2	2 x SKU-0047
ITM-00001461	ORD-001589	SKU-0034	5	5 x SKU-0034
ITM-00001462	ORD-001589	SKU-0030	5	5 x SKU-0030
ITM-00001463	ORD-001589	SKU-0033	2	2 x SKU-0033
ITM-00001464	ORD-001590	SKU-0005	5	5 x SKU-0005
ITM-00001465	ORD-001590	SKU-0017	5	5 x SKU-0017
ITM-00001466	ORD-001590	SKU-0032	2	2 x SKU-0032
ITM-00001467	ORD-001591	SKU-0006	1	1 x SKU-0006
ITM-00001468	ORD-001591	SKU-0024	3	3 x SKU-0024
ITM-00001469	ORD-001592	SKU-0068	5	5 x SKU-0068
ITM-00001470	ORD-001592	SKU-0015	5	5 x SKU-0015
ITM-00001471	ORD-001593	SKU-0023	5	5 x SKU-0023
ITM-00001472	ORD-001594	SKU-0038	1	1 x SKU-0038
ITM-00001473	ORD-001595	SKU-0074	5	5 x SKU-0074
ITM-00001474	ORD-001595	SKU-0006	4	4 x SKU-0006
ITM-00001475	ORD-001596	SKU-0038	3	3 x SKU-0038
ITM-00001476	ORD-001596	SKU-0046	5	5 x SKU-0046
ITM-00001477	ORD-001596	SKU-0035	4	4 x SKU-0035
ITM-00001478	ORD-001597	SKU-0034	2	2 x SKU-0034
ITM-00001479	ORD-001598	SKU-0046	5	5 x SKU-0046
ITM-00001480	ORD-001598	SKU-0051	5	5 x SKU-0051
ITM-00001481	ORD-001598	SKU-0009	1	1 x SKU-0009
ITM-00001482	ORD-001599	SKU-0064	4	4 x SKU-0064
ITM-00001483	ORD-001599	SKU-0070	3	3 x SKU-0070
ITM-00001484	ORD-001599	SKU-0033	1	1 x SKU-0033
ITM-00001485	ORD-001599	SKU-0008	1	1 x SKU-0008
ITM-00001486	ORD-001600	SKU-0005	5	5 x SKU-0005
ITM-00001487	ORD-001600	SKU-0044	5	5 x SKU-0044
ITM-00001488	ORD-001600	SKU-0028	3	3 x SKU-0028
ITM-00001489	ORD-001601	SKU-0058	4	4 x SKU-0058
ITM-00001490	ORD-001601	SKU-0044	2	2 x SKU-0044
ITM-00001491	ORD-001601	SKU-0025	2	2 x SKU-0025
ITM-00001492	ORD-001602	SKU-0055	3	3 x SKU-0055
ITM-00001493	ORD-001602	SKU-0036	4	4 x SKU-0036
ITM-00001494	ORD-001602	SKU-0066	2	2 x SKU-0066
ITM-00001495	ORD-001603	SKU-0078	4	4 x SKU-0078
ITM-00001496	ORD-001603	SKU-0026	5	5 x SKU-0026
ITM-00001497	ORD-001603	SKU-0010	1	1 x SKU-0010
ITM-00001498	ORD-001603	SKU-0022	4	4 x SKU-0022
ITM-00001499	ORD-001604	SKU-0054	1	1 x SKU-0054
ITM-00001500	ORD-001604	SKU-0006	3	3 x SKU-0006
ITM-00001501	ORD-001604	SKU-0078	3	3 x SKU-0078
ITM-00001502	ORD-001604	SKU-0011	3	3 x SKU-0011
ITM-00001503	ORD-001605	SKU-0072	2	2 x SKU-0072
ITM-00001504	ORD-001606	SKU-0079	3	3 x SKU-0079
ITM-00001505	ORD-001606	SKU-0076	1	1 x SKU-0076
ITM-00001506	ORD-001606	SKU-0047	3	3 x SKU-0047
ITM-00001507	ORD-001606	SKU-0038	3	3 x SKU-0038
ITM-00001508	ORD-001607	SKU-0008	5	5 x SKU-0008
ITM-00001509	ORD-001607	SKU-0041	3	3 x SKU-0041
ITM-00001510	ORD-001608	SKU-0005	1	1 x SKU-0005
ITM-00001511	ORD-001609	SKU-0028	4	4 x SKU-0028
ITM-00001512	ORD-001609	SKU-0066	5	5 x SKU-0066
ITM-00001513	ORD-001610	SKU-0046	4	4 x SKU-0046
ITM-00001514	ORD-001610	SKU-0016	2	2 x SKU-0016
ITM-00001515	ORD-001611	SKU-0052	3	3 x SKU-0052
ITM-00001516	ORD-001611	SKU-0052	3	3 x SKU-0052
ITM-00001517	ORD-001611	SKU-0016	5	5 x SKU-0016
ITM-00001518	ORD-001612	SKU-0014	1	1 x SKU-0014
ITM-00001519	ORD-001613	SKU-0023	5	5 x SKU-0023
ITM-00001520	ORD-001614	SKU-0031	2	2 x SKU-0031
ITM-00001521	ORD-001615	SKU-0013	3	3 x SKU-0013
ITM-00001522	ORD-001615	SKU-0049	5	5 x SKU-0049
ITM-00001523	ORD-001615	SKU-0071	2	2 x SKU-0071
ITM-00001524	ORD-001616	SKU-0079	4	4 x SKU-0079
ITM-00001525	ORD-001616	SKU-0002	1	1 x SKU-0002
ITM-00001526	ORD-001616	SKU-0021	1	1 x SKU-0021
ITM-00001527	ORD-001616	SKU-0009	2	2 x SKU-0009
ITM-00001528	ORD-001617	SKU-0003	2	2 x SKU-0003
ITM-00001529	ORD-001618	SKU-0031	4	4 x SKU-0031
ITM-00001530	ORD-001618	SKU-0028	2	2 x SKU-0028
ITM-00001531	ORD-001618	SKU-0068	5	5 x SKU-0068
ITM-00001532	ORD-001619	SKU-0041	4	4 x SKU-0041
ITM-00001533	ORD-001619	SKU-0060	4	4 x SKU-0060
ITM-00001534	ORD-001620	SKU-0029	5	5 x SKU-0029
ITM-00001535	ORD-001621	SKU-0027	3	3 x SKU-0027
ITM-00001536	ORD-001621	SKU-0009	2	2 x SKU-0009
ITM-00001537	ORD-001621	SKU-0009	1	1 x SKU-0009
ITM-00001538	ORD-001621	SKU-0077	3	3 x SKU-0077
ITM-00001539	ORD-001622	SKU-0079	3	3 x SKU-0079
ITM-00001540	ORD-001622	SKU-0003	2	2 x SKU-0003
ITM-00001541	ORD-001623	SKU-0044	5	5 x SKU-0044
ITM-00001542	ORD-001623	SKU-0039	1	1 x SKU-0039
ITM-00001543	ORD-001623	SKU-0037	2	2 x SKU-0037
ITM-00001544	ORD-001623	SKU-0021	1	1 x SKU-0021
ITM-00001545	ORD-001624	SKU-0020	3	3 x SKU-0020
ITM-00001546	ORD-001624	SKU-0080	2	2 x SKU-0080
ITM-00001547	ORD-001624	SKU-0027	3	3 x SKU-0027
ITM-00001548	ORD-001624	SKU-0035	5	5 x SKU-0035
ITM-00001549	ORD-001625	SKU-0072	1	1 x SKU-0072
ITM-00001550	ORD-001626	SKU-0026	3	3 x SKU-0026
ITM-00001551	ORD-001627	SKU-0059	3	3 x SKU-0059
ITM-00001552	ORD-001628	SKU-0004	4	4 x SKU-0004
ITM-00001553	ORD-001628	SKU-0043	1	1 x SKU-0043
ITM-00001554	ORD-001629	SKU-0072	2	2 x SKU-0072
ITM-00001555	ORD-001629	SKU-0039	1	1 x SKU-0039
ITM-00001556	ORD-001629	SKU-0009	5	5 x SKU-0009
ITM-00001557	ORD-001629	SKU-0049	1	1 x SKU-0049
ITM-00001558	ORD-001630	SKU-0027	2	2 x SKU-0027
ITM-00001559	ORD-001631	SKU-0022	4	4 x SKU-0022
ITM-00001560	ORD-001631	SKU-0060	1	1 x SKU-0060
ITM-00001561	ORD-001632	SKU-0050	1	1 x SKU-0050
ITM-00001562	ORD-001632	SKU-0037	4	4 x SKU-0037
ITM-00001563	ORD-001633	SKU-0079	3	3 x SKU-0079
ITM-00001564	ORD-001633	SKU-0068	5	5 x SKU-0068
ITM-00001565	ORD-001633	SKU-0059	1	1 x SKU-0059
ITM-00001566	ORD-001634	SKU-0062	3	3 x SKU-0062
ITM-00001567	ORD-001634	SKU-0045	1	1 x SKU-0045
ITM-00001568	ORD-001634	SKU-0031	3	3 x SKU-0031
ITM-00001569	ORD-001635	SKU-0020	2	2 x SKU-0020
ITM-00001570	ORD-001635	SKU-0068	2	2 x SKU-0068
ITM-00001571	ORD-001636	SKU-0046	3	3 x SKU-0046
ITM-00001572	ORD-001636	SKU-0020	1	1 x SKU-0020
ITM-00001573	ORD-001637	SKU-0024	4	4 x SKU-0024
ITM-00001574	ORD-001637	SKU-0020	5	5 x SKU-0020
ITM-00001575	ORD-001638	SKU-0006	4	4 x SKU-0006
ITM-00001576	ORD-001638	SKU-0020	3	3 x SKU-0020
ITM-00001577	ORD-001638	SKU-0060	4	4 x SKU-0060
ITM-00001578	ORD-001639	SKU-0061	5	5 x SKU-0061
ITM-00001579	ORD-001639	SKU-0038	3	3 x SKU-0038
ITM-00001580	ORD-001639	SKU-0061	3	3 x SKU-0061
ITM-00001581	ORD-001640	SKU-0078	1	1 x SKU-0078
ITM-00001582	ORD-001641	SKU-0016	1	1 x SKU-0016
ITM-00001583	ORD-001641	SKU-0014	3	3 x SKU-0014
ITM-00001584	ORD-001641	SKU-0067	1	1 x SKU-0067
ITM-00001585	ORD-001642	SKU-0012	2	2 x SKU-0012
ITM-00001586	ORD-001642	SKU-0044	3	3 x SKU-0044
ITM-00001587	ORD-001643	SKU-0047	2	2 x SKU-0047
ITM-00001588	ORD-001643	SKU-0061	5	5 x SKU-0061
ITM-00001589	ORD-001644	SKU-0043	2	2 x SKU-0043
ITM-00001590	ORD-001644	SKU-0074	5	5 x SKU-0074
ITM-00001591	ORD-001644	SKU-0054	4	4 x SKU-0054
ITM-00001592	ORD-001644	SKU-0077	2	2 x SKU-0077
ITM-00001593	ORD-001645	SKU-0001	2	2 x SKU-0001
ITM-00001594	ORD-001645	SKU-0045	2	2 x SKU-0045
ITM-00001595	ORD-001645	SKU-0029	1	1 x SKU-0029
ITM-00001596	ORD-001646	SKU-0015	1	1 x SKU-0015
ITM-00001597	ORD-001646	SKU-0009	1	1 x SKU-0009
ITM-00001598	ORD-001646	SKU-0079	1	1 x SKU-0079
ITM-00001599	ORD-001647	SKU-0058	2	2 x SKU-0058
ITM-00001600	ORD-001647	SKU-0013	3	3 x SKU-0013
ITM-00001601	ORD-001647	SKU-0042	3	3 x SKU-0042
ITM-00001602	ORD-001647	SKU-0062	4	4 x SKU-0062
ITM-00001603	ORD-001648	SKU-0021	1	1 x SKU-0021
ITM-00001604	ORD-001648	SKU-0012	2	2 x SKU-0012
ITM-00001605	ORD-001649	SKU-0013	2	2 x SKU-0013
ITM-00001606	ORD-001649	SKU-0044	1	1 x SKU-0044
ITM-00001607	ORD-001649	SKU-0003	1	1 x SKU-0003
ITM-00001608	ORD-001649	SKU-0079	3	3 x SKU-0079
ITM-00001609	ORD-001650	SKU-0048	4	4 x SKU-0048
ITM-00001610	ORD-001650	SKU-0003	2	2 x SKU-0003
ITM-00001611	ORD-001650	SKU-0047	2	2 x SKU-0047
ITM-00001612	ORD-001651	SKU-0066	2	2 x SKU-0066
ITM-00001613	ORD-001651	SKU-0010	3	3 x SKU-0010
ITM-00001614	ORD-001651	SKU-0044	2	2 x SKU-0044
ITM-00001615	ORD-001652	SKU-0009	4	4 x SKU-0009
ITM-00001616	ORD-001652	SKU-0001	4	4 x SKU-0001
ITM-00001617	ORD-001653	SKU-0041	5	5 x SKU-0041
ITM-00001618	ORD-001653	SKU-0076	2	2 x SKU-0076
ITM-00001619	ORD-001653	SKU-0062	4	4 x SKU-0062
ITM-00001620	ORD-001653	SKU-0005	5	5 x SKU-0005
ITM-00001621	ORD-001654	SKU-0077	4	4 x SKU-0077
ITM-00001622	ORD-001655	SKU-0032	1	1 x SKU-0032
ITM-00001623	ORD-001655	SKU-0019	4	4 x SKU-0019
ITM-00001624	ORD-001656	SKU-0026	3	3 x SKU-0026
ITM-00001625	ORD-001656	SKU-0011	1	1 x SKU-0011
ITM-00001626	ORD-001656	SKU-0060	5	5 x SKU-0060
ITM-00001627	ORD-001656	SKU-0066	4	4 x SKU-0066
ITM-00001628	ORD-001657	SKU-0044	3	3 x SKU-0044
ITM-00001629	ORD-001657	SKU-0053	1	1 x SKU-0053
ITM-00001630	ORD-001657	SKU-0047	5	5 x SKU-0047
ITM-00001631	ORD-001657	SKU-0032	5	5 x SKU-0032
ITM-00001632	ORD-001658	SKU-0024	5	5 x SKU-0024
ITM-00001633	ORD-001658	SKU-0064	3	3 x SKU-0064
ITM-00001634	ORD-001658	SKU-0021	5	5 x SKU-0021
ITM-00001635	ORD-001659	SKU-0048	2	2 x SKU-0048
ITM-00001636	ORD-001659	SKU-0022	4	4 x SKU-0022
ITM-00001637	ORD-001659	SKU-0009	5	5 x SKU-0009
ITM-00001638	ORD-001659	SKU-0007	5	5 x SKU-0007
ITM-00001639	ORD-001660	SKU-0050	3	3 x SKU-0050
ITM-00001640	ORD-001660	SKU-0066	1	1 x SKU-0066
ITM-00001641	ORD-001660	SKU-0066	4	4 x SKU-0066
ITM-00001642	ORD-001661	SKU-0045	3	3 x SKU-0045
ITM-00001643	ORD-001662	SKU-0041	2	2 x SKU-0041
